Date,NO2,Status,NOX,Status
2017-08-25,107,V ugm-3,378,V ugm-3
2017-08-26,78,V ugm-3,180,V ugm-3
2017-08-27,56,V ugm-3,101,V ugm-3
2017-08-28,100,V ugm-3,222,V ugm-3
2017-08-29,82,V ugm-3,283,V ugm-3
2017-08-30,54,V ugm-3,161,V ugm-3
2017-08-31,86,V ugm-3,335,V ugm-3
2017-09-01,60,V ugm-3,153,V ugm-3
2017-09-02,82,V ugm-3,210,V ugm-3
2017-09-03,75,V ugm-3,191,V ugm-3
2017-09-04,75,V ugm-3,327,V ugm-3
2017-09-05,79,V ugm-3,329,V ugm-3
2017-09-06,79,V ugm-3,272,V ugm-3
2017-09-07,93,V ugm-3,418,V ugm-3
2017-09-08,92,V ugm-3,410,V ugm-3
2017-09-09,75,V ugm-3,263,V ugm-3
2017-09-10,69,V ugm-3,247,V ugm-3
2017-09-11,81,V ugm-3,315,V ugm-3
2017-09-12,90,V ugm-3,380,V ugm-3
2017-09-13,87,V ugm-3,335,V ugm-3
2017-09-14,68,V ugm-3,203,V ugm-3
2017-09-15,65,V ugm-3,199,V ugm-3
2017-09-16,50,V ugm-3,132,V ugm-3
2017-09-17,47,V ugm-3,92,V ugm-3
2017-09-18,55,V ugm-3,117,V ugm-3
2017-09-19,77,V ugm-3,238,V ugm-3
2017-09-20,104,V ugm-3,444,V ugm-3
2017-09-21,102,V ugm-3,404,V ugm-3
2017-09-22,107,V ugm-3,496,V ugm-3
2017-09-23,80,V ugm-3,223,V ugm-3
2017-09-24,74,V ugm-3,171,V ugm-3
2017-09-25,74,V ugm-3,201,V ugm-3
2017-09-26,73,V ugm-3,215,V ugm-3
2017-09-27,98,V ugm-3,363,V ugm-3
2017-09-28,110,V ugm-3,459,V ugm-3
2017-09-29,103,V ugm-3,459,V ugm-3
2017-09-30,92,V ugm-3,316,V ugm-3
2017-10-01,71,V ugm-3,223,V ugm-3
2017-10-02,95,V ugm-3,348,V ugm-3
2017-10-03,76,V ugm-3,234,V ugm-3
2017-10-04,108,V ugm-3,474,V ugm-3
2017-10-05,59,V ugm-3,147,V ugm-3
2017-10-06,68,V ugm-3,218,V ugm-3
2017-10-07,75,V ugm-3,268,V ugm-3
2017-10-08,59,V ugm-3,193,V ugm-3
2017-10-09,98,V ugm-3,457,V ugm-3
2017-10-10,86,V ugm-3,382,V ugm-3
2017-10-11,88,V ugm-3,396,V ugm-3
2017-10-12,101,V ugm-3,548,V ugm-3
2017-10-13,83,V ugm-3,396,V ugm-3
2017-10-14,73,V ugm-3,285,V ugm-3
2017-10-15,80,V ugm-3,247,V ugm-3
2017-10-16,79,V ugm-3,303,V ugm-3
2017-10-17,98,V ugm-3,469,V ugm-3
2017-10-18,58,V ugm-3,213,V ugm-3
2017-10-19,74,V ugm-3,319,V ugm-3
2017-10-20,98,V ugm-3,424,V ugm-3
2017-10-21,66,V ugm-3,200,V ugm-3
2017-10-22,66,V ugm-3,181,V ugm-3
2017-10-23,88,V ugm-3,412,V ugm-3
2017-10-24,81,V ugm-3,338,V ugm-3
2017-10-25,95,V ugm-3,412,V ugm-3
2017-10-26,82,V ugm-3,377,V ugm-3
2017-10-27,60,V ugm-3,203,V ugm-3
2017-10-28,78,V ugm-3,316,V ugm-3
2017-10-29,37,V ugm-3,72,V ugm-3
2017-10-30,72,V ugm-3,259,V ugm-3
2017-10-31,117,V ugm-3,589,V ugm-3
2017-11-01,119,V ugm-3,590,V ugm-3
2017-11-02,86,V ugm-3,425,V ugm-3
2017-11-03,113,V ugm-3,550,V ugm-3
2017-11-04,65,V ugm-3,214,V ugm-3
2017-11-05,57,V ugm-3,150,V ugm-3
2017-11-06,97,V ugm-3,506,V ugm-3
2017-11-07,85,V ugm-3,382,V ugm-3
2017-11-08,58,V ugm-3,177,V ugm-3
2017-11-09,96,V ugm-3,489,V ugm-3
2017-11-10,76,V ugm-3,289,V ugm-3
2017-11-11,63,V ugm-3,162,V ugm-3
2017-11-12,34,V ugm-3,75,V ugm-3
2017-11-13,56,V ugm-3,183,V ugm-3
2017-11-14,102,V ugm-3,538,V ugm-3
2017-11-15,83,V ugm-3,420,V ugm-3
2017-11-16,78,V ugm-3,351,V ugm-3
2017-11-17,87,V ugm-3,324,V ugm-3
2017-11-18,84,V ugm-3,313,V ugm-3
2017-11-19,73,V ugm-3,249,V ugm-3
2017-11-20,90,V ugm-3,439,V ugm-3
2017-11-21,94,V ugm-3,427,V ugm-3
2017-11-22,82,V ugm-3,300,V ugm-3
2017-11-23,110,V ugm-3,481,V ugm-3
2017-11-24,81,V ugm-3,306,V ugm-3
2017-11-25,82,V ugm-3,321,V ugm-3
2017-11-26,80,V ugm-3,266,V ugm-3
2017-11-27,88,V ugm-3,359,V ugm-3
2017-11-28,71,V ugm-3,208,V ugm-3
2017-11-29,49,V ugm-3,106,V ugm-3
2017-11-30,51,V ugm-3,105,V ugm-3
2017-12-01,54,V ugm-3,142,V ugm-3
2017-12-02,90,V ugm-3,388,V ugm-3
2017-12-03,61,V ugm-3,151,V ugm-3
2017-12-04,78,V ugm-3,253,V ugm-3
2017-12-05,109,V ugm-3,490,V ugm-3
2017-12-06,116,V ugm-3,483,V ugm-3
2017-12-07,75,V ugm-3,281,V ugm-3
2017-12-08,80,V ugm-3,217,V ugm-3
2017-12-09,101,V ugm-3,400,V ugm-3
2017-12-10,63,V ugm-3,151,V ugm-3
2017-12-11,51,V ugm-3,106,V ugm-3
2017-12-12,120,V ugm-3,634,V ugm-3
2017-12-13,107,V ugm-3,464,V ugm-3
2017-12-14,125,V ugm-3,581,V ugm-3
2017-12-15,61,V ugm-3,157,V ugm-3
2017-12-16,66,V ugm-3,200,V ugm-3
2017-12-17,83,V ugm-3,321,V ugm-3
2017-12-18,76,V ugm-3,292,V ugm-3
2017-12-19,116,V ugm-3,693,V ugm-3
2017-12-20,101,V ugm-3,557,V ugm-3
2017-12-21,97,V ugm-3,447,V ugm-3
2017-12-22,78,V ugm-3,282,V ugm-3
2017-12-23,75,V ugm-3,258,V ugm-3
2017-12-24,61,V ugm-3,164,V ugm-3
2017-12-25,41,V ugm-3,97,V ugm-3
2017-12-26,66,V ugm-3,167,V ugm-3
2017-12-27,42,V ugm-3,81,V ugm-3
2017-12-28,93,V ugm-3,360,V ugm-3
2017-12-29,91,V ugm-3,256,V ugm-3
2017-12-30,79,V ugm-3,195,V ugm-3
2017-12-31,63,V ugm-3,159,V ugm-3
2018-01-01,80,V ugm-3,217,V ugm-3
2018-01-02,85,V ugm-3,289,V ugm-3
2018-01-03,72,V ugm-3,198,V ugm-3
2018-01-04,95,V ugm-3,314,V ugm-3
2018-01-05,112,V ugm-3,386,V ugm-3
2018-01-06,49,V ugm-3,103,V ugm-3
2018-01-07,25,V ugm-3,39,V ugm-3
2018-01-08,64,V ugm-3,245,V ugm-3
2018-01-09,89,V ugm-3,385,V ugm-3
2018-01-10,110,V ugm-3,450,V ugm-3
2018-01-11,58,V ugm-3,180,V ugm-3
2018-01-12,83,V ugm-3,314,V ugm-3
2018-01-13,64,V ugm-3,184,V ugm-3
2018-01-14,72,V ugm-3,230,V ugm-3
2018-01-15,101,V ugm-3,372,V ugm-3
2018-01-16,108,V ugm-3,413,V ugm-3
2018-01-17,100,V ugm-3,340,V ugm-3
2018-01-18,83,V ugm-3,279,V ugm-3
2018-01-19,120,V ugm-3,501,V ugm-3
2018-01-20,79,V ugm-3,192,V ugm-3
2018-01-21,87,V ugm-3,286,V ugm-3
2018-01-22,88,V ugm-3,259,V ugm-3
2018-01-23,98,V ugm-3,373,V ugm-3
2018-01-24,105,V ugm-3,371,V ugm-3
2018-01-25,118,V ugm-3,447,V ugm-3
2018-01-26,76,V ugm-3,200,V ugm-3
2018-01-27,92,V ugm-3,317,V ugm-3
2018-01-28,80,V ugm-3,231,V ugm-3
2018-01-29,80,V ugm-3,256,V ugm-3
2018-01-30,125,V ugm-3,550,V ugm-3
2018-01-31,111,V ugm-3,440,V ugm-3
2018-02-01,63,V ugm-3,157,V ugm-3
2018-02-02,53,V ugm-3,134,V ugm-3
2018-02-03,84,V ugm-3,274,V ugm-3
2018-02-04,29,V ugm-3,47,V ugm-3
2018-02-05,41,V ugm-3,76,V ugm-3
2018-02-06,63,V ugm-3,144,V ugm-3
2018-02-07,71,V ugm-3,220,V ugm-3
2018-02-08,128,V ugm-3,526,V ugm-3
2018-02-09,66,V ugm-3,170,V ugm-3
2018-02-10,99,V ugm-3,343,V ugm-3
2018-02-11,61,V ugm-3,137,V ugm-3
2018-02-12,113,V ugm-3,450,V ugm-3
2018-02-13,94,V ugm-3,300,V ugm-3
2018-02-14,106,V ugm-3,386,V ugm-3
2018-02-15,116,V ugm-3,444,V ugm-3
2018-02-16,135,V ugm-3,559,V ugm-3
2018-02-17,116,V ugm-3,428,V ugm-3
2018-02-18,109,V ugm-3,355,V ugm-3
2018-02-19,79,V ugm-3,320,V ugm-3
2018-02-20,50,V ugm-3,115,V ugm-3
2018-02-21,55,V ugm-3,118,V ugm-3
2018-02-22,79,V ugm-3,204,V ugm-3
2018-02-23,87,V ugm-3,245,V ugm-3
2018-02-24,78,V ugm-3,199,V ugm-3
2018-02-25,56,V ugm-3,122,V ugm-3
2018-02-26,46,V ugm-3,90,V ugm-3
2018-02-27,76,V ugm-3,185,V ugm-3
2018-02-28,70,V ugm-3,196,V ugm-3
2018-03-01,64,V ugm-3,166,V ugm-3
2018-03-02,77,V ugm-3,233,V ugm-3
2018-03-03,75,V ugm-3,215,V ugm-3
2018-03-04,80,V ugm-3,214,V ugm-3
2018-03-05,90,V ugm-3,271,V ugm-3
2018-03-06,134,V ugm-3,541,V ugm-3
2018-03-07,112,V ugm-3,368,V ugm-3
2018-03-08,102,V ugm-3,351,V ugm-3
2018-03-09,105,V ugm-3,360,V ugm-3
2018-03-10,98,V ugm-3,324,V ugm-3
2018-03-11,88,V ugm-3,215,V ugm-3
2018-03-12,63,V ugm-3,154,V ugm-3
2018-03-13,83,V ugm-3,296,V ugm-3
2018-03-14,93,V ugm-3,268,V ugm-3
2018-03-15,100,V ugm-3,316,V ugm-3
2018-03-16,111,V ugm-3,381,V ugm-3
2018-03-17,32,V ugm-3,55,V ugm-3
2018-03-18,39,V ugm-3,71,V ugm-3
2018-03-19,36,V ugm-3,62,V ugm-3
2018-03-20,51,V ugm-3,97,V ugm-3
2018-03-21,107,V ugm-3,342,V ugm-3
2018-03-22,NA,V ugm-3,NA,V ugm-3
2018-03-23,NA,V ugm-3,NA,V ugm-3
2018-03-24,78,V ugm-3,189,V ugm-3
2018-03-25,66,V ugm-3,121,V ugm-3
2018-03-26,104,V ugm-3,284,V ugm-3
2018-03-27,109,V ugm-3,345,V ugm-3
2018-03-28,118,V ugm-3,362,V ugm-3
2018-03-29,125,V ugm-3,407,V ugm-3
2018-03-30,100,V ugm-3,229,V ugm-3
2018-03-31,82,V ugm-3,215,V ugm-3
2018-04-01,73,V ugm-3,140,V ugm-3
2018-04-02,108,V ugm-3,275,V ugm-3
2018-04-03,121,V ugm-3,345,V ugm-3
2018-04-04,115,V ugm-3,319,V ugm-3
2018-04-05,99,V ugm-3,254,V ugm-3
2018-04-06,118,V ugm-3,278,V ugm-3
2018-04-07,127,V ugm-3,331,V ugm-3
2018-04-08,98,V ugm-3,234,V ugm-3
2018-04-09,96,V ugm-3,258,V ugm-3
2018-04-10,84,V ugm-3,168,V ugm-3
2018-04-11,66,V ugm-3,129,V ugm-3
2018-04-12,63,V ugm-3,137,V ugm-3
2018-04-13,112,V ugm-3,448,V ugm-3
2018-04-14,117,V ugm-3,310,V ugm-3
2018-04-15,105,V ugm-3,239,V ugm-3
2018-04-16,125,V ugm-3,359,V ugm-3
2018-04-17,120,V ugm-3,294,V ugm-3
2018-04-18,141,V ugm-3,433,V ugm-3
2018-04-19,141,V ugm-3,372,V ugm-3
2018-04-20,96,V ugm-3,219,V ugm-3
2018-04-21,106,V ugm-3,229,V ugm-3
2018-04-22,94,V ugm-3,197,V ugm-3
2018-04-23,105,V ugm-3,316,V ugm-3
2018-04-24,95,V ugm-3,316,V ugm-3
2018-04-25,102,V ugm-3,318,V ugm-3
2018-04-26,114,V ugm-3,371,V ugm-3
2018-04-27,108,V ugm-3,317,V ugm-3
2018-04-28,57,V ugm-3,99,V ugm-3
2018-04-29,35,V ugm-3,50,V ugm-3
2018-04-30,55,V ugm-3,107,V ugm-3
2018-05-01,121,V ugm-3,366,V ugm-3
2018-05-02,100,V ugm-3,279,V ugm-3
2018-05-03,123,V ugm-3,408,V ugm-3
2018-05-04,114,V ugm-3,322,V ugm-3
2018-05-05,120,V ugm-3,242,V ugm-3
2018-05-06,103,V ugm-3,160,V ugm-3
2018-05-07,111,V ugm-3,174,V ugm-3
2018-05-08,136,V ugm-3,348,V ugm-3
2018-05-09,124,V ugm-3,392,V ugm-3
2018-05-10,88,V ugm-3,194,V ugm-3
2018-05-11,107,V ugm-3,289,V ugm-3
2018-05-12,110,V ugm-3,304,V ugm-3
2018-05-13,78,V ugm-3,165,V ugm-3
2018-05-14,58,V ugm-3,96,V ugm-3
2018-05-15,64,V ugm-3,99,V ugm-3
2018-05-16,52,V ugm-3,86,V ugm-3
2018-05-17,52,V ugm-3,82,V ugm-3
2018-05-18,77,V ugm-3,142,V ugm-3
2018-05-19,84,V ugm-3,159,V ugm-3
2018-05-20,92,V ugm-3,183,V ugm-3
2018-05-21,86,V ugm-3,142,V ugm-3
2018-05-22,59,V ugm-3,91,V ugm-3
2018-05-23,57,V ugm-3,90,V ugm-3
2018-05-24,86,V ugm-3,237,V ugm-3
2018-05-25,98,V ugm-3,295,V ugm-3
2018-05-26,66,V ugm-3,99,V ugm-3
2018-05-27,97,V ugm-3,193,V ugm-3
2018-05-28,53,V ugm-3,81,V ugm-3
2018-05-29,48,V ugm-3,75,V ugm-3
2018-05-30,84,V ugm-3,198,V ugm-3
2018-05-31,96,V ugm-3,194,V ugm-3
2018-06-01,130,V ugm-3,413,V ugm-3
2018-06-02,103,V ugm-3,265,V ugm-3
2018-06-03,102,V ugm-3,231,V ugm-3
2018-06-04,53,V ugm-3,87,V ugm-3
2018-06-05,48,V ugm-3,74,V ugm-3
2018-06-06,65,V ugm-3,120,V ugm-3
2018-06-07,60,V ugm-3,105,V ugm-3
2018-06-08,67,V ugm-3,125,V ugm-3
2018-06-09,65,V ugm-3,114,V ugm-3
2018-06-10,56,V ugm-3,98,V ugm-3
2018-06-11,86,V ugm-3,186,V ugm-3
2018-06-12,54,V ugm-3,93,V ugm-3
2018-06-13,114,V ugm-3,314,V ugm-3
2018-06-14,90,V ugm-3,237,V ugm-3
2018-06-15,104,V ugm-3,262,V ugm-3
2018-06-16,95,V ugm-3,234,V ugm-3
2018-06-17,93,V ugm-3,239,V ugm-3
2018-06-18,95,V ugm-3,276,V ugm-3
2018-06-19,98,V ugm-3,362,V ugm-3
2018-06-20,78,V ugm-3,295,V ugm-3
2018-06-21,50,V ugm-3,89,V ugm-3
2018-06-22,62,V ugm-3,120,V ugm-3
2018-06-23,68,V ugm-3,121,V ugm-3
2018-06-24,69,V ugm-3,113,V ugm-3
2018-06-25,106,V ugm-3,205,V ugm-3
2018-06-26,109,V ugm-3,239,V ugm-3
2018-06-27,81,V ugm-3,185,V ugm-3
2018-06-28,61,V ugm-3,105,V ugm-3
2018-06-29,58,V ugm-3,104,V ugm-3
2018-06-30,60,V ugm-3,102,V ugm-3
2018-07-01,65,V ugm-3,90,V ugm-3
2018-07-02,75,V ugm-3,128,V ugm-3
2018-07-03,89,V ugm-3,177,V ugm-3
2018-07-04,100,V ugm-3,244,V ugm-3
2018-07-05,116,V ugm-3,254,V ugm-3
2018-07-06,87,V ugm-3,147,V ugm-3
2018-07-07,88,V ugm-3,153,V ugm-3
2018-07-08,61,V ugm-3,94,V ugm-3
2018-07-09,76,V ugm-3,151,V ugm-3
2018-07-10,42,V ugm-3,78,V ugm-3
2018-07-11,42,V ugm-3,68,V ugm-3
2018-07-12,69,V ugm-3,134,V ugm-3
2018-07-13,96,V ugm-3,209,V ugm-3
2018-07-14,111,V ugm-3,248,V ugm-3
2018-07-15,97,V ugm-3,189,V ugm-3
2018-07-16,114,V ugm-3,278,V ugm-3
2018-07-17,97,V ugm-3,298,V ugm-3
2018-07-18,112,V ugm-3,328,V ugm-3
2018-07-19,123,V ugm-3,328,V ugm-3
2018-07-20,121,V ugm-3,313,V ugm-3
2018-07-21,95,V ugm-3,174,V ugm-3
2018-07-22,85,V ugm-3,177,V ugm-3
2018-07-23,119,V ugm-3,320,V ugm-3
2018-07-24,118,V ugm-3,320,V ugm-3
2018-07-25,107,V ugm-3,247,V ugm-3
2018-07-26,145,V ugm-3,332,V ugm-3
2018-07-27,121,V ugm-3,296,V ugm-3
2018-07-28,68,V ugm-3,176,V ugm-3
2018-07-29,66,V ugm-3,183,V ugm-3
2018-07-30,69,V ugm-3,228,V ugm-3
2018-07-31,88,V ugm-3,268,V ugm-3
2018-08-01,96,V ugm-3,290,V ugm-3
2018-08-02,101,V ugm-3,287,V ugm-3
2018-08-03,85,V ugm-3,183,V ugm-3
2018-08-04,48,V ugm-3,90,V ugm-3
2018-08-05,70,V ugm-3,140,V ugm-3
2018-08-06,128,V ugm-3,283,V ugm-3
2018-08-07,125,V ugm-3,303,V ugm-3
2018-08-08,89,V ugm-3,267,V ugm-3
2018-08-09,70,V ugm-3,206,V ugm-3
2018-08-10,75,V ugm-3,266,V ugm-3
2018-08-11,73,V ugm-3,209,V ugm-3
2018-08-12,70,V ugm-3,187,V ugm-3
2018-08-13,57,V ugm-3,151,V ugm-3
2018-08-14,69,V ugm-3,191,V ugm-3
2018-08-15,84,V ugm-3,278,V ugm-3
2018-08-16,77,V ugm-3,294,V ugm-3
2018-08-17,85,V ugm-3,309,V ugm-3
2018-08-18,74,V ugm-3,244,V ugm-3
2018-08-19,55,V ugm-3,161,V ugm-3
2018-08-20,71,V ugm-3,232,V ugm-3
2018-08-21,83,V ugm-3,254,V ugm-3
2018-08-22,83,V ugm-3,325,V ugm-3
2018-08-23,58,V ugm-3,188,V ugm-3
2018-08-24,71,V ugm-3,225,V ugm-3
2018-08-25,55,V ugm-3,149,V ugm-3
2018-08-26,70,V ugm-3,206,V ugm-3
2018-08-27,58,V ugm-3,162,V ugm-3
2018-08-28,81,V ugm-3,271,V ugm-3
2018-08-29,53,V ugm-3,117,V ugm-3
2018-08-30,50,V ugm-3,103,V ugm-3
2018-08-31,71,V ugm-3,171,V ugm-3
2018-09-01,99,V ugm-3,256,V ugm-3
2018-09-02,85,V ugm-3,177,V ugm-3
2018-09-03,80,V ugm-3,156,V ugm-3
2018-09-04,45,V ugm-3,76,V ugm-3
2018-09-05,47,V ugm-3,85,V ugm-3
2018-09-06,69,V ugm-3,186,V ugm-3
2018-09-07,75,V ugm-3,209,V ugm-3
2018-09-08,81,V ugm-3,238,V ugm-3
2018-09-09,76,V ugm-3,189,V ugm-3
2018-09-10,88,V ugm-3,280,V ugm-3
2018-09-11,77,V ugm-3,272,V ugm-3
2018-09-12,59,V ugm-3,151,V ugm-3
2018-09-13,86,V ugm-3,305,V ugm-3
2018-09-14,103,V ugm-3,397,V ugm-3
2018-09-15,96,V ugm-3,299,V ugm-3
2018-09-16,86,V ugm-3,216,V ugm-3
2018-09-17,108,V ugm-3,294,V ugm-3
2018-09-18,95,V ugm-3,316,V ugm-3
2018-09-19,82,V ugm-3,249,V ugm-3
2018-09-20,90,V ugm-3,296,V ugm-3
2018-09-21,99,V ugm-3,352,V ugm-3
2018-09-22,90,V ugm-3,300,V ugm-3
2018-09-23,NA,V ugm-3,NA,V ugm-3
2018-09-24,NA,V ugm-3,NA,V ugm-3
2018-09-25,120,V ugm-3,501,V ugm-3
2018-09-26,NA,V ugm-3,NA,V ugm-3
2018-09-27,NA,V ugm-3,NA,V ugm-3
2018-09-28,70,V ugm-3,112,V ugm-3
2018-09-29,130,V ugm-3,327,V ugm-3
2018-09-30,98,V ugm-3,192,V ugm-3
2018-10-01,90,V ugm-3,167,V ugm-3
2018-10-02,110,V ugm-3,245,V ugm-3
2018-10-03,119,V ugm-3,320,V ugm-3
2018-10-04,125,V ugm-3,450,V ugm-3
2018-10-05,151,V ugm-3,461,V ugm-3
2018-10-06,73,V ugm-3,132,V ugm-3
2018-10-07,87,V ugm-3,183,V ugm-3
2018-10-08,137,V ugm-3,426,V ugm-3
2018-10-09,146,V ugm-3,431,V ugm-3
2018-10-10,126,V ugm-3,318,V ugm-3
2018-10-11,114,V ugm-3,287,V ugm-3
2018-10-12,108,V ugm-3,259,V ugm-3
2018-10-13,103,V ugm-3,219,V ugm-3
2018-10-14,66,V ugm-3,109,V ugm-3
2018-10-15,53,V ugm-3,104,V ugm-3
2018-10-16,89,V ugm-3,315,V ugm-3
2018-10-17,82,V ugm-3,277,V ugm-3
2018-10-18,50,V ugm-3,91,V ugm-3
2018-10-19,77,V ugm-3,224,V ugm-3
2018-10-20,117,V ugm-3,548,V ugm-3
2018-10-21,75,V ugm-3,238,V ugm-3
2018-10-22,55,V ugm-3,143,V ugm-3
2018-10-23,73,V ugm-3,241,V ugm-3
2018-10-24,64,V ugm-3,189,V ugm-3
2018-10-25,73,V ugm-3,208,V ugm-3
2018-10-26,65,V ugm-3,158,V ugm-3
2018-10-27,33,V ugm-3,61,V ugm-3
2018-10-28,31,V ugm-3,49,V ugm-3
2018-10-29,40,V ugm-3,73,V ugm-3
2018-10-30,58,V ugm-3,171,V ugm-3
2018-10-31,96,V ugm-3,355,V ugm-3
2018-11-01,80,V ugm-3,290,V ugm-3
2018-11-02,96,V ugm-3,376,V ugm-3
2018-11-03,91,V ugm-3,266,V ugm-3
2018-11-04,73,V ugm-3,202,V ugm-3
2018-11-05,68,V ugm-3,302,V ugm-3
2018-11-06,76,V ugm-3,305,V ugm-3
2018-11-07,81,V ugm-3,316,V ugm-3
2018-11-08,91,V ugm-3,311,V ugm-3
2018-11-09,86,V ugm-3,278,V ugm-3
2018-11-10,90,V ugm-3,273,V ugm-3
2018-11-11,80,V ugm-3,244,V ugm-3
2018-11-12,98,V ugm-3,377,V ugm-3
2018-11-13,104,V ugm-3,408,V ugm-3
2018-11-14,89,V ugm-3,315,V ugm-3
2018-11-15,80,V ugm-3,304,V ugm-3
2018-11-16,60,V ugm-3,250,V ugm-3
2018-11-17,66,V ugm-3,209,V ugm-3
2018-11-18,45,V ugm-3,85,V ugm-3
2018-11-19,36,V ugm-3,71,V ugm-3
2018-11-20,41,V ugm-3,90,V ugm-3
2018-11-21,84,V ugm-3,307,V ugm-3
2018-11-22,67,V ugm-3,263,V ugm-3
2018-11-23,78,V ugm-3,296,V ugm-3
2018-11-24,52,V ugm-3,116,V ugm-3
2018-11-25,34,V ugm-3,59,V ugm-3
2018-11-26,45,V ugm-3,107,V ugm-3
2018-11-27,77,V ugm-3,285,V ugm-3
2018-11-28,88,V ugm-3,280,V ugm-3
2018-11-29,86,V ugm-3,275,V ugm-3
2018-11-30,112,V ugm-3,426,V ugm-3
2018-12-01,99,V ugm-3,312,V ugm-3
2018-12-02,75,V ugm-3,227,V ugm-3
2018-12-03,76,V ugm-3,228,V ugm-3
2018-12-04,110,V ugm-3,501,V ugm-3
2018-12-05,91,V ugm-3,354,V ugm-3
2018-12-06,96,V ugm-3,354,V ugm-3
2018-12-07,91,V ugm-3,294,V ugm-3
2018-12-08,90,V ugm-3,259,V ugm-3
2018-12-09,49,V ugm-3,103,V ugm-3
2018-12-10,82,V ugm-3,242,V ugm-3
2018-12-11,97,V ugm-3,374,V ugm-3
2018-12-12,75,V ugm-3,206,V ugm-3
2018-12-13,79,V ugm-3,274,V ugm-3
2018-12-14,85,V ugm-3,325,V ugm-3
2018-12-15,64,V ugm-3,183,V ugm-3
2018-12-16,95,V ugm-3,269,V ugm-3
2018-12-17,98,V ugm-3,376,V ugm-3
2018-12-18,79,V ugm-3,233,V ugm-3
2018-12-19,103,V ugm-3,343,V ugm-3
2018-12-20,96,V ugm-3,334,V ugm-3
2018-12-21,78,V ugm-3,231,V ugm-3
2018-12-22,84,V ugm-3,250,V ugm-3
2018-12-23,59,V ugm-3,160,V ugm-3
2018-12-24,59,V ugm-3,169,V ugm-3
2018-12-25,67,V ugm-3,264,V ugm-3
2018-12-26,61,V ugm-3,189,V ugm-3
2018-12-27,76,V ugm-3,386,V ugm-3
2018-12-28,67,V ugm-3,320,V ugm-3
2018-12-29,65,V ugm-3,193,V ugm-3
2018-12-30,61,V ugm-3,171,V ugm-3
2018-12-31,49,V ugm-3,100,V ugm-3
2019-01-01,41,V ugm-3,79,V ugm-3
2019-01-02,43,V ugm-3,74,V ugm-3
2019-01-03,51,V ugm-3,87,V ugm-3
2019-01-04,55,V ugm-3,118,V ugm-3
2019-01-05,51,V ugm-3,105,V ugm-3
2019-01-06,59,V ugm-3,136,V ugm-3
2019-01-07,76,V ugm-3,245,V ugm-3
2019-01-08,38,V ugm-3,60,V ugm-3
2019-01-09,41,V ugm-3,76,V ugm-3
2019-01-10,65,V ugm-3,215,V ugm-3
2019-01-11,57,V ugm-3,134,V ugm-3
2019-01-12,64,V ugm-3,164,V ugm-3
2019-01-13,42,V ugm-3,92,V ugm-3
2019-01-14,48,V ugm-3,102,V ugm-3
2019-01-15,86,V ugm-3,320,V ugm-3
2019-01-16,79,V ugm-3,276,V ugm-3
2019-01-17,54,V ugm-3,111,V ugm-3
2019-01-18,84,V ugm-3,272,V ugm-3
2019-01-19,62,V ugm-3,164,V ugm-3
2019-01-20,56,V ugm-3,116,V ugm-3
2019-01-21,83,V ugm-3,369,V ugm-3
2019-01-22,79,V ugm-3,247,V ugm-3
2019-01-23,56,V ugm-3,155,V ugm-3
2019-01-24,94,V ugm-3,440,V ugm-3
2019-01-25,84,V ugm-3,333,V ugm-3
2019-01-26,75,V ugm-3,224,V ugm-3
2019-01-27,33,V ugm-3,66,V ugm-3
2019-01-28,52,V ugm-3,130,V ugm-3
2019-01-29,91,V ugm-3,317,V ugm-3
2019-01-30,76,V ugm-3,249,V ugm-3
2019-01-31,90,V ugm-3,350,V ugm-3
2019-02-01,41,V ugm-3,69,V ugm-3
2019-02-02,32,V ugm-3,57,V ugm-3
2019-02-03,72,V ugm-3,208,V ugm-3
2019-02-04,74,V ugm-3,288,V ugm-3
2019-02-05,74,V ugm-3,273,V ugm-3
2019-02-06,85,V ugm-3,310,V ugm-3
2019-02-07,81,V ugm-3,274,V ugm-3
2019-02-08,89,V ugm-3,285,V ugm-3
2019-02-09,80,V ugm-3,234,V ugm-3
2019-02-10,68,V ugm-3,159,V ugm-3
2019-02-11,64,V ugm-3,161,V ugm-3
2019-02-12,94,V ugm-3,350,V ugm-3
2019-02-13,85,V ugm-3,299,V ugm-3
2019-02-14,92,V ugm-3,350,V ugm-3
2019-02-15,97,V ugm-3,370,V ugm-3
2019-02-16,84,V ugm-3,244,V ugm-3
2019-02-17,74,V ugm-3,182,V ugm-3
2019-02-18,83,V ugm-3,257,V ugm-3
2019-02-19,88,V ugm-3,290,V ugm-3
2019-02-20,79,V ugm-3,256,V ugm-3
2019-02-21,89,V ugm-3,304,V ugm-3
2019-02-22,93,V ugm-3,341,V ugm-3
2019-02-23,80,V ugm-3,259,V ugm-3
2019-02-24,79,V ugm-3,223,V ugm-3
2019-02-25,102,V ugm-3,315,V ugm-3
2019-02-26,110,V ugm-3,367,V ugm-3
2019-02-27,119,V ugm-3,441,V ugm-3
2019-02-28,98,V ugm-3,320,V ugm-3
2019-03-01,73,V ugm-3,197,V ugm-3
2019-03-02,72,V ugm-3,192,V ugm-3
2019-03-03,60,V ugm-3,138,V ugm-3
2019-03-04,84,V ugm-3,256,V ugm-3
2019-03-05,NA,V ugm-3,NA,V ugm-3
